sqft,bedrooms,bathrooms,age,location_score,price
1204.6035645458212,3.0,1.0,8.112148293271812,2.88982126364661,97.63428865292609
1445.565279225745,5.0,1.4,18.404944962030275,10.0,322.5374024333757
1716.8480684956537,5.0,1.5,21.676987373050824,9.776743985740877,262.1921168167271
967.129430130504,3.0,1.7,26.129792172210063,4.261445721507593,125.20864213295405
1637.1841213845723,3.0,2.0,41.8373348322015,3.5316524024430085,226.21311618344825
1079.218418460092,2.0,1.5,46.24365114780409,3.5960166243864893,126.2660740833885
1496.3733156461835,1.0,1.4,1.2140983338032143,8.022309860494694,50.0
1528.6032598323925,1.0,1.0,16.048276758766264,5.699300094599387,62.3306890655691
1056.4241262660476,5.0,1.0,37.15631064810394,5.471229116217132,138.51692025180114
1651.641047749988,4.0,2.1,35.90314861248319,3.0529076005910625,225.91722331356283
1703.6793870177835,5.0,2.8,17.945067658363126,4.431230700786982,263.77634498962965
1403.6271701646265,5.0,1.4,47.48835565218803,3.728884317191193,242.6705383308908
1212.168228982956,3.0,2.5,14.416898358934205,6.164195406937232,130.88274319381233
1300.3733105611618,5.0,1.7,30.828552281572122,2.005484709642711,180.0152582172766
1495.0731311781744,3.0,2.9,37.82589910172126,3.964777401927657,214.13826080178856
1264.870300324081,3.0,1.7,9.641884215256109,5.588448258026988,110.93389922682756
1767.7792014897927,1.0,1.0,1.8324210607882812,6.581251198325537,50.0
1288.4964432724773,4.0,1.0,19.16346383513441,8.345144773675408,144.17735758539777
1623.8996736413392,1.0,1.0,16.78898453408208,2.2949826211185553,63.52139368166431
1459.6509646794802,3.0,1.0,25.00789949852802,4.511839052651597,153.38514981578268
1224.3940465541716,4.0,1.9,13.739497795923734,3.147237740036923,115.63273221088724
1765.2136189083149,1.0,1.5,31.052658456386503,3.5055766417043532,65.87160739026785
1668.2758343823716,5.0,1.2,15.567795229562595,4.482407874665795,218.2341499912692
1801.8878427643322,2.0,1.5,11.346621957152768,3.2791732694320954,147.38231303365188
1362.8711230241183,5.0,1.5,10.966819094573292,8.544503193339487,244.8363984568311
1363.6356843769668,3.0,1.0,16.72020083847446,4.176353262072685,106.83692338858299
1515.5837657421898,4.0,1.4,30.98960115823369,4.925555526980316,211.8582336426657
1319.8083930243586,4.0,1.6,15.624593753100848,2.6980128451553944,116.36694988087265
2273.9128012962956,3.0,1.1,7.944881480454038,2.2603940408418444,148.19022857972317
1665.689981303857,1.0,1.0,29.384464004690013,6.696348425333336,160.33147375792876
1514.5564883834481,1.0,1.1,7.535748253834434,3.8152121515222617,58.13683298854261
1397.0423173507768,4.0,1.7,29.323578347840762,4.216702865156417,209.24052812744776
1016.1852386431045,4.0,3.0,12.921022013158499,1.2654696148165039,126.95090992211192
1277.2547302384849,5.0,1.5,12.720412469481975,7.0229260708167125,197.09102817054787
1209.0768841095978,1.0,1.7,21.658029762109102,2.8195831864011405,50.0
1560.3297140144903,3.0,1.8,35.75981594011418,9.80683117047655,213.50283594030225
1400.7632327017327,1.0,2.3,8.29701306323806,6.044285091867872,132.20579142016922
1600.2529251734693,1.0,1.6,17.67111426762877,5.515505080285501,107.7387789361697
731.2999023614068,1.0,1.1,17.134583560997463,4.542800169319963,50.0
1821.183167993756,5.0,1.0,9.055962952888857,6.711111318041424,247.03888105407276
1813.2482631207217,2.0,3.0,30.22837234439467,3.938262454159359,190.89714061918843
1604.5785359582942,1.0,1.9,18.122383574252538,7.1438597304235945,165.37923905155458
1359.6896396064326,5.0,1.0,25.197558225960737,2.4106370485581885,104.30396285643572
1597.337581305755,2.0,1.9,0.0,8.71329487312391,131.88556961591686
940.0380145918151,2.0,2.6,35.11270534755383,7.839206009027274,163.17868363852796
1056.3265293677614,4.0,1.0,22.750398796687335,3.9075111034950343,54.422066354376696
1851.8270535802335,1.0,1.3,29.981252355376682,5.092005494506548,123.4907728418101
1978.3515189674918,1.0,1.5,7.295579775225082,2.8074498262095964,91.13970274153498
1501.5340369927383,4.0,1.0,16.481192999372794,5.592240554129152,133.16459710349093
1911.854542402959,3.0,1.3,0.0,4.285109154379145,120.57376106694241
2280.5049342541183,3.0,1.7,28.482644684473165,8.404429889270476,302.3832518873619
1817.4354975261451,4.0,2.0,25.514297603145664,5.596316931981051,220.52113257271017
2066.306297202057,2.0,1.0,28.348296868006372,3.279229978440996,152.21016612838324
1488.4474591497878,5.0,2.8,17.410590500887707,4.0822314742621195,214.55080093938548
2006.1424905217696,1.0,1.0,33.224596354241754,3.7068542315149466,136.67701776214463
1577.9167505164446,3.0,1.0,6.4352506234338716,1.7449151242336747,97.218656334729
894.7983605632766,1.0,1.0,0.0,6.046446371474066,50.0
1320.7469415925075,2.0,1.9,41.33554792547761,6.566781018565191,195.6820227999346
994.9685423337149,3.0,2.6,7.911949002557169,3.875663946843396,95.80446890269735
1324.6146808028402,1.0,1.0,19.534116006936472,5.916773407102968,50.0
1795.296719542975,1.0,1.7,16.790167336617365,8.101000985628154,165.39968800446843
1950.2279371902932,2.0,1.1,32.753326131702394,1.886836202680498,159.79559554245
1571.7740592333448,1.0,1.0,51.111240046249605,6.495820512235068,118.09443509876431
1242.492665945636,3.0,3.0,30.50464819113487,5.9866358017617785,213.3229802097379
1983.6834773965936,5.0,2.6,39.72371680376071,4.725102970744616,253.93146301302653
1484.0679594909268,5.0,2.4,11.735272946926257,2.224262899088396,202.7455174207013
1514.080470618111,1.0,1.0,48.46650525118966,5.702959800704403,63.3849396239585
1498.0436054311626,3.0,2.0,28.981915843428652,2.724628659150367,153.92916828984002
1293.2436545731296,5.0,2.6,46.03945704747874,5.395199209384799,309.9553616946619
1730.651902790669,3.0,1.0,10.87660238832861,8.780881370311565,221.0825236187066
1670.6949237555825,2.0,2.8,44.42594934692807,8.355401628152881,232.50497264900483
1221.9905073458067,2.0,2.0,19.528412444378354,3.8851538937833574,94.5148539415369
927.5993588630078,1.0,2.1,14.104208644078986,6.165142637617611,127.83807810668802
1340.8496557168419,5.0,1.3,11.362726390329799,6.22833340008685,161.3570231554682
1636.060290454194,5.0,1.8,16.33765047064027,5.84384150847057,258.23716137955057
1409.0460651497174,3.0,1.3,31.99912852913075,4.301366407763605,175.32678205033093
1633.1458284438686,2.0,1.1,31.61951080144005,7.533822298373245,170.90598347231582
1015.9315806369777,1.0,1.4,42.06755491240413,8.423416960284687,120.15372683913807
1167.8529549592645,5.0,1.1,14.517410945221012,5.987309695286302,125.83023891043254
1116.9754272539071,4.0,1.8,3.7841518938760643,5.4153753743262225,71.76448144498681
1412.472410322439,5.0,2.3,19.102607847051445,4.426411528523461,171.49847522435667
1364.3729001500758,5.0,1.0,12.949367783607478,6.209030652710734,154.49016948220856
1580.3530913599,1.0,2.2,7.646975440612259,4.006936529036062,65.5912292039095
1461.1448259409678,4.0,2.5,28.697859279426982,7.083449328117703,219.43592061612514
1521.8041572988025,5.0,2.1,13.827602831567297,1.1812878249854144,149.5720477718513
1295.5859294791278,4.0,1.0,34.51739036037806,2.31985585775213,166.75950753692638
1642.609683207603,1.0,2.3,29.486813249634512,7.747828770422899,192.77572100151434
1708.5608700251998,5.0,1.0,24.25626535492252,6.514990298674971,231.29452435277864
1567.264921287238,2.0,2.0,30.71914685954927,5.3139459219368685,158.63095067422324
1733.8047011715996,5.0,1.0,19.41470720933684,3.306298067749271,213.67644535207216
1650.072140830971,3.0,1.0,11.995995403412497,5.645949007235337,148.3817612543015
1492.3277063424016,2.0,3.0,0.0,5.784831934357534,127.76269498066353
1817.2104916134676,5.0,1.9,33.08295500109467,6.67893700903681,344.6929544822784
2149.5007034703253,4.0,2.6,10.347226544297856,6.11246001880132,261.93469561996835
1550.4179417900461,4.0,1.0,5.072772772199308,6.042559810027629,124.82869613815912
1016.5297922691516,2.0,3.0,16.060107195257483,5.448469489070583,113.44557863649979
1751.3292664639766,4.0,1.0,9.811540202105673,3.9213899710734594,180.5012777551245
1416.0020094376562,4.0,2.2,0.8145389567032062,6.075259805899759,159.009838709166
597.7102980918728,1.0,1.1,28.567691093288133,7.1946003750874175,50.0
1449.5568544245632,2.0,1.1,12.91864133454309,3.424432496183522,60.20532823022958
1725.329836352193,1.0,1.0,0.0,4.0574725185949605,50.0
1257.520283507722,3.0,2.9,7.543333901651522,6.957716101563591,159.80698201899028
1637.4504344366096,1.0,1.4,5.304181629247898,5.1571540594383,50.0
1505.8143713094075,4.0,1.5,0.0,3.050386848154316,116.67838692724894
1190.242828941738,5.0,2.4,25.968905749202136,5.381271182530049,197.67715482147497
1366.0699156348414,3.0,1.7,22.911349893474615,6.215793019433079,117.76058154611223
1066.9187213490704,1.0,2.0,12.756352408092233,3.4077263936270095,50.0
2049.4376297563063,1.0,1.0,37.69160181081931,5.983838343013011,130.35224551258483
1825.7358974818042,4.0,1.0,21.469747302063432,5.5074793229891466,158.596975638337
1569.8604262280694,1.0,3.0,10.879907855940147,7.720231800360626,165.19021602184563
1704.0690625252887,4.0,1.0,0.0,5.446306109495394,124.70738619928278
1693.6452543423227,4.0,1.5,52.44882084958191,2.2802877180401615,218.9097214037027
1932.47058619737,4.0,2.2,0.0,2.740586290684764,148.62457313863638
2073.425726141917,1.0,1.2,0.7931664349629983,1.0,70.37171134146996
1650.8353280685583,3.0,1.0,46.94541234390445,2.268351689169122,144.1276282756789
1584.2975603205098,4.0,1.0,10.659507202691094,4.6964298099288335,126.2241735658703
1089.9363904753736,5.0,1.0,16.628518971609747,1.0,67.32615467798908
1615.0305094210933,4.0,1.5,13.860372888564182,1.508585134280696,143.1564075196425
1367.0867936614554,4.0,1.0,12.80760548901135,7.806739940250381,169.6051000604604
1031.2362429340371,4.0,1.3,12.064209839805578,5.133981434449744,135.1163081246792
1433.710747851101,5.0,1.0,20.403287584917962,8.006796603534301,218.4226427113448
1586.608088783957,2.0,1.0,23.904827581568313,7.784930600128657,205.42045675547752
1331.817708945807,3.0,1.1,0.0,2.4897292560532103,50.0
953.8190098354448,2.0,1.3,24.05086037587133,5.7050099367137594,95.9993100310352
1595.752353125754,1.0,1.0,40.10675669034717,4.381581845900273,120.70771543901701
1183.0327071719241,2.0,1.0,38.34624600642988,3.782820553520599,96.83870626483062
1093.0254586129786,4.0,2.1,26.996449736502896,2.491421153661501,93.57948502870683
1480.7447516133543,2.0,1.3,4.8410267010662995,1.0,50.0
1081.6514793422216,5.0,1.9,35.80837328443825,4.077660535930762,180.29495933525774
1667.4418543555519,3.0,1.8,0.0,5.9265770602362124,84.37691866399821
1573.8250845949226,1.0,3.0,7.965799592906848,4.369406689427751,116.0274530519977
1841.8666608076408,3.0,1.3,14.189570531707831,6.719169744687113,170.3410819903005
1733.8981596808019,2.0,1.0,39.654631191794124,4.570157939422529,157.38259415439558
1665.0156297073656,3.0,2.3,5.47483317704547,3.035025212923381,124.66556524837495
1470.3464396282081,3.0,1.9,26.53963084250069,6.139520714397294,175.34334735033673
1744.0528908001916,5.0,1.3,39.582182107314935,7.19755370397438,263.68923431635005
1357.8481958787252,4.0,1.7,19.783215936825812,3.3807929601567075,123.48688356398766
1881.567726581597,5.0,1.3,18.337811595813687,5.004575872287008,242.1808878494597
1546.3480996785754,5.0,2.3,14.9517111518274,2.7450078020939226,173.2542484644801
1141.1380127757989,1.0,1.1,32.18788733591297,4.628682046672366,74.15970625383665
1305.051934350769,2.0,1.3,21.26252345278544,6.053073367344615,110.80710602672288
1339.4049862297022,4.0,1.2,27.672493630427923,4.5730864412991235,207.67270544917264
1375.0124083153612,2.0,1.8,19.053154803331275,9.698151573401514,166.73883579982413
1816.8170427198156,5.0,2.6,23.348583711937394,1.0,283.3469405278423
1764.3440162440106,2.0,1.0,20.01988533101611,5.8413992620369575,131.66833349556305
1588.5839821862605,5.0,2.0,8.352512892604995,1.0,170.19708917976806
1683.5028866522603,2.0,1.8,35.46499283743927,4.229835439167367,175.72253897838416
1465.6380464242147,5.0,1.1,38.56724467960193,1.573730941818245,203.7251131980678
1869.000171815745,1.0,2.1,5.529418613739278,4.514637446375933,99.63806716347537
1362.4084091696745,2.0,1.8,32.85053720363834,3.084862089969576,86.33794145104008
1749.1007449632737,1.0,1.7,7.158742611366991,4.081278200919511,70.91323041462627
1644.7417245729555,1.0,2.0,16.648058220112237,3.285684887167435,121.52199310166178
2029.636272084329,2.0,1.2,26.074725664414334,4.050109377678088,182.4478800904087
1835.0501326589863,3.0,1.0,22.796242546160695,4.814111586772824,177.40814205232292
1807.2187577434388,5.0,3.0,28.887904238017747,9.123007153272795,307.6185700338173
1956.9715865136775,5.0,2.4,31.0343299586862,2.6439182652472386,284.0272410351377
1128.2841892420072,3.0,2.7,51.43765252713739,8.715404687075464,224.67665607750817
1562.8978245823878,5.0,1.6,12.62545721551929,8.601022363021707,223.7440765359074
1774.8983024107445,1.0,1.4,25.19732713846989,5.157270380632181,129.57939577293888
1757.5353349969996,4.0,1.2,16.480691450638794,3.008369210419542,190.2366780317142
1457.505424196962,4.0,1.0,37.49555818503878,5.1513898800101865,214.5346090429996
1597.307784516481,1.0,1.8,2.314403132602962,4.951608787218167,100.0233598743942
1364.025477293096,3.0,1.0,41.787013017061184,3.983719604705378,134.9061387809117
1366.7120219771666,1.0,1.1,25.659507395672783,4.460250129413257,118.80534793289644
1361.3174133884872,3.0,2.3,13.482556588515266,3.967910543565252,187.44958592522102
1311.6798281746483,3.0,2.7,15.679416891168854,4.3397598120671,148.68280718520703
1671.1521625063547,5.0,1.9,11.290275461690735,3.3314363799307505,252.98746921260667
1141.2350813894448,4.0,2.0,26.66904002330211,8.339809008702812,191.72037365616842
2181.2078573413187,4.0,1.8,22.727993825877427,4.169424172198397,221.79363007748594
1103.0730619777505,2.0,1.0,44.630227402045534,1.0,97.36872369927434
1858.4288585630813,2.0,2.1,33.419707813608085,3.0283923826643466,138.7855499228334
1505.6457149221794,2.0,3.0,2.4251847902365746,7.177539308433344,153.12852223172308
1034.5463252823213,1.0,1.7,29.930777521377095,2.6857667625734583,50.0
1846.1702202767242,2.0,2.5,0.0,4.073677275829202,113.67476697573564
1830.2878904995714,2.0,1.0,49.37521181330891,1.0,160.81898592231113
1627.2200584555353,5.0,1.7,20.591705723611092,3.9508659724658983,219.51111327990753
1853.917562508213,3.0,1.1,22.911614464300364,3.564162218504796,196.4095618410836
1085.6866190538676,1.0,2.4,24.557278934073135,9.727744989238722,120.33637720909553
1049.0571140645682,2.0,1.2,16.313854038710836,8.338043050578786,126.74852999380371
1383.5469544376315,2.0,1.2,22.556243335632317,3.7731946729181205,119.3510168828212
1388.0195262176057,1.0,1.2,29.66777737467937,2.964471381846094,88.14513047789623
1363.561584786692,1.0,1.2,4.402902034596735,4.514602504349437,50.0
1600.0986315860846,4.0,1.6,35.563099163868486,4.044685106469767,214.40644100348723
1143.1000022728917,2.0,1.0,10.634819154301638,6.239422891932272,58.04446182697656
1642.02222471374,1.0,1.0,24.36421046509228,4.9002396917437645,136.2950500943635
1172.5124483522693,3.0,2.4,23.507720386843975,5.4213369304062216,153.1088515604037
1712.4911541603192,5.0,2.1,25.271723113123745,6.508582659627148,244.38669244410735
1846.0771029950777,1.0,1.0,40.79524095894265,6.9556310993724,115.78338961517036
1744.055165210901,2.0,2.7,1.5370352534906715,3.4334934153275256,158.9642127851676
2118.7574757729435,4.0,1.2,3.987006286185906,3.089754841301294,171.10283125067838
2127.716182705638,1.0,1.6,4.909739277504471,6.190314050873827,166.37390860083218
1714.6143946323732,5.0,1.9,30.772785885619015,2.6383743693823103,217.93544690392292
750.5816947521182,1.0,1.0,23.006894471205936,4.877848657295248,50.0
1362.102968318101,5.0,2.5,3.802363283277696,7.043030785563728,178.36597617329156
1618.1391894648755,4.0,2.2,0.0,5.9641334546707725,130.95724844000333
1677.4326455255564,2.0,2.1,30.203305407150367,5.454068957729778,151.4080409679421
1341.2003662654888,3.0,1.8,0.0,4.334279191234978,91.08147171902019
1788.5961567215522,4.0,1.7,16.444820449810585,7.924391877435274,206.72961247718752
1367.9866539909049,1.0,1.0,21.96110865929137,8.26482260786327,99.57319602069873
1227.7309013875206,3.0,1.7,11.348430041475009,4.899523781101726,116.45514520567926
1312.8693117912585,1.0,1.0,48.71047030800179,6.225547810125139,158.45974213794764
1470.4235603147215,5.0,1.9,20.282744344172716,2.819201845114308,185.01126583805268
860.2213121535491,4.0,1.0,35.18956114466108,2.3683683671449858,87.60801298638096
1610.1861940204021,5.0,2.4,47.57275515192684,3.928073109771904,258.4220397196702
1056.9225217404296,1.0,1.0,8.909428888114455,5.315522878587539,50.0
1126.2847870660846,5.0,1.3,20.82401166499773,6.951633438689418,196.05964457148497
1383.6900250774318,1.0,1.0,13.795765015555359,4.776982345714113,62.73448072201218
1112.8315734161345,3.0,1.1,17.851116269537112,4.102914326944277,114.73398311344886
1576.6151267022951,1.0,1.0,6.569805164554637,5.171374322806718,64.66647319889718
1883.5355587821896,3.0,1.8,22.86648602029855,4.213322375345278,196.4728979103776
1651.3449769149051,2.0,1.0,0.0,7.711145871420696,72.1662168285352
1856.0203860531992,2.0,1.6,41.54503108558968,3.2378633266774157,185.6380654168673
1498.9876627767144,1.0,2.1,17.447230662126074,3.897628567342933,148.76844368817223
1411.66327272359,5.0,1.3,41.79133317689275,3.1210735160280345,196.30844294017024
1485.291197748589,1.0,2.8,17.594598784327538,6.3578939755244654,140.0062933870194
1542.9146309636858,3.0,1.9,32.744179827743196,1.0,117.8568505729416
1426.383565199139,5.0,1.8,8.693957534637656,6.64412031998898,234.86601608114046
1952.7393040213651,3.0,1.7,29.084093489469694,4.084733501324769,236.0279196703964
1241.6147396015208,3.0,1.5,42.84686115904486,7.959888277780052,210.7017629246243
1944.4990207387796,1.0,3.0,49.43880785796192,3.988506591476127,236.56439118795402
1395.1682018349131,1.0,1.8,8.41146876865639,7.499009801412317,77.86539882540514
1198.0372304161076,5.0,1.3,37.09817841693568,5.336921952539228,226.62440493911475
1583.2075385894027,5.0,1.0,19.665815312244302,5.206876258616213,210.0636344627575
1559.4254282303564,3.0,1.5,17.834593821140864,5.027858583825893,155.0060766257175
1318.2855230989985,5.0,2.0,31.131430580139604,4.024177183708595,258.09148050144677
1705.9060665043598,4.0,1.3,7.416609889613955,4.309670589100407,166.17351061887953
840.3582130139754,1.0,1.1,26.600216750799987,8.76231413888118,50.0
1616.8813572275963,3.0,1.0,0.0,7.75693925492301,110.83734082356611
1402.1929403496476,5.0,1.7,38.01820883245917,9.150801597290878,301.60269997106155
704.7090574820965,5.0,1.6,36.37260277883693,4.490045565158289,175.87931950530532
1558.3822365711728,2.0,1.5,8.862941214529275,8.390102080861507,127.64174870724555
1433.6239129242683,1.0,1.0,15.847800501666189,9.112414259880644,119.81600229833084
1162.9517900281207,5.0,2.6,23.643230197254127,8.281229126976575,320.65996273482335
2044.0223095546269,4.0,1.9,14.856817076636538,4.981422876864369,223.9742235607156
1476.6488408961593,5.0,1.3,17.292801296140617,1.873618382606686,143.45050867252476
1641.7891037530217,3.0,1.0,0.0,4.937593022121832,121.25999190998715
1316.5446591024156,1.0,1.0,0.0,5.373533528954157,74.01907572007616
1401.4144572753046,4.0,2.8,29.047811466235146,3.1987585307042625,211.0197620803402
1304.9928196779306,1.0,1.0,18.748430453144586,3.14097827961518,50.0
1133.1314941333308,5.0,3.0,21.06880624866339,7.662678123976806,253.71223781012856
1172.7100709354404,5.0,1.0,13.837785680681229,7.065092408683315,152.53444817492624
1527.8534703423345,2.0,1.4,22.397845879961004,1.2363019090047218,86.19652315454934
1737.1115688155135,2.0,2.2,25.100769418533357,4.442074139336383,193.7133815260808
1072.575544135963,3.0,2.7,11.83425913212226,4.548447399026928,115.75759829938298
1615.260621601769,4.0,1.0,5.083572173003116,6.337680261092436,223.4881717835837
1485.4042945288647,4.0,1.0,20.491954931173797,3.0856981702099144,159.00853989333817
1237.3145239845728,3.0,1.9,0.0,2.925507691347087,59.2998133738334
1526.009309824319,4.0,1.2,25.335034228448443,2.795460519088289,148.32350282543968
1340.182350534929,4.0,1.9,32.59495796646783,6.639850505270468,218.5129576679062
1808.8239302865977,2.0,1.7,31.95052890606113,2.633887630531222,187.17240740927255
1014.9859875155958,3.0,2.8,16.559265022167992,2.214529055666007,93.13545708648513
1769.0517947596595,5.0,1.1,15.972040281412514,5.293586023971098,201.19225180064768
1484.5431214426062,5.0,1.0,27.5463555293562,4.6086029377061974,171.13709288268007
1575.0600618755084,2.0,2.3,49.935012346759464,3.003878745371174,176.95560566328191
1791.4712852863067,3.0,3.0,29.680639243777215,8.510681684886409,235.61506510938545
1367.0153246425468,1.0,1.4,6.727959289596486,4.945390920980136,50.0
1618.335642713489,2.0,1.2,13.685232787696055,4.024787551855013,94.84953345794382
1620.5135166296825,3.0,1.9,30.352159875666686,8.065477826005155,243.18322258077498
1269.6607304687614,1.0,1.0,19.479726689198284,3.1626961070316035,50.0
1556.874484979623,4.0,1.7,35.01569138850712,6.95039525956486,193.72307290304897
1040.861577076987,5.0,2.4,44.44463196669198,3.445257030308187,236.29684580995718
1509.60124471973,5.0,1.7,8.698731944807248,7.603482578797596,261.1192276444338
1732.8083741530427,1.0,1.0,4.966744716099129,6.216492383369937,114.35597516724644
1832.909952586867,4.0,1.8,26.14727985392769,5.978374260295327,248.74557670160368
1291.6198892510565,2.0,1.0,2.684559976505234,5.911808390341405,50.0
1608.4908075142903,5.0,2.6,10.323203680923136,4.855979756839332,221.95536757951868
1808.0958789959195,3.0,3.0,36.588506365359635,7.381097188687193,241.26818781969297
1406.0825908430536,4.0,1.9,19.98937108135031,7.96823205707193,216.3394073825108
1584.190921347041,5.0,1.0,46.379307262927,7.928354477504875,228.78976549565908
1477.669971269986,3.0,1.0,29.31008146326017,3.545725648350263,94.84782761467834
1947.8065706878565,1.0,1.8,15.933145984361468,6.827169252466499,153.24698147775317
1670.430961538594,5.0,1.7,4.255167516350882,6.012481978611852,243.64076250421084
1345.0711068337284,4.0,2.2,17.053001248578543,4.932774870592574,159.4240042687526
1365.5326151099553,5.0,1.0,9.616245061011554,5.658213557420259,141.02340777346598
1523.879358712811,3.0,2.6,28.310866566738607,7.3403974183932075,208.2589885663341
1596.9237819348086,5.0,1.0,16.214697468105687,5.245340631989591,194.62174010550424
1353.5178472645366,2.0,2.0,29.499902391068577,1.0,94.72839957707947
1663.2661057021041,5.0,1.8,32.68704308844392,7.567633719707123,278.01395922190613
1808.9882452743484,2.0,1.9,14.978370018401886,3.3072866900182527,142.3334222782565
1544.6630411753074,4.0,1.0,37.72351574628719,10.0,214.10760077400585
1734.8621204845717,3.0,1.0,13.533116456373513,5.517322295710776,150.06318687190634
1544.0805895160063,3.0,1.0,12.168026449700113,5.3818330482874215,150.13829322929854
1578.7683987005776,5.0,1.0,22.903848670513167,4.047558252910682,166.2751203563826
1358.6052836546646,2.0,2.7,30.776261352074613,4.433563922109535,172.5800027098532
1568.248762719616,5.0,1.1,29.53951626067607,3.45645608521425,238.8418428730555
1431.0601108274418,1.0,1.8,7.228903486095296,5.171786012586661,50.0
1789.1637350384729,3.0,1.4,53.157845023870266,5.087622943958219,214.10244428429914
1623.8794362826873,2.0,1.4,11.54413170794038,3.349005606414977,113.822377525761
1529.3028295646495,3.0,1.2,8.404853242168002,5.448184963620833,144.77908639499896
1407.4551634632542,3.0,1.0,56.40074729518284,2.482990178649331,167.66391881221054
1455.8384163943208,4.0,1.0,28.472635379001836,6.7741595528925735,146.11977639304862
1561.039090760167,1.0,1.4,8.65473882073545,3.0889191187991485,50.0
1537.89425984496,5.0,1.3,12.963037186843867,6.020314937830367,198.4568846746105
1383.4959185096525,1.0,1.6,15.415713333975305,4.273766677688867,50.0
1752.1860079513658,2.0,1.5,28.201003523020688,3.0013955354101785,120.89558699400251
1217.880325054694,1.0,1.5,11.588586395302096,4.905258594911128,50.0
1993.0134467413602,2.0,1.5,25.409718371536925,1.0,158.80008978886823
1645.9504931478605,3.0,1.5,20.967116222151805,6.059385508713461,180.50858728936723
1211.1802304146163,3.0,1.9,16.9008308045593,4.31490159828447,102.51449227678744
1115.102332743429,3.0,1.5,34.9440022917071,5.954081654446243,176.14999955693816
1289.963755518248,3.0,2.4,37.92569943387264,2.9469694011778795,159.6607665047498
1564.1939732202666,2.0,3.0,18.315079254637553,5.070527103943458,144.8381356222781
1654.5143058918143,4.0,1.0,77.79097235982081,6.0300705344173195,280.4167820189483
1307.5555214331143,4.0,1.9,26.47883817010911,6.450191573695994,172.25987789344745
1783.7608931052437,5.0,2.6,6.491144711959075,2.827890835763828,256.8769984546202
1223.2769446504492,2.0,1.3,44.23063534204162,4.266351176370625,154.52636170323564
1969.657208770302,4.0,1.0,19.013746083905183,3.8821563054568236,203.1044193518585
1187.3866763270692,1.0,2.2,12.691956182076094,3.7004695463034656,50.0
1559.82719579603,5.0,2.0,27.09557423240323,2.692615437320283,211.36757455888173
