income,credit_score,loan_amount,employment_years,debt_ratio,approved
24.575442813937133,728.7714604617142,400.9779382117881,0.24959826681576036,12.929579556739201,0
39.4204568587948,492.56889254170153,204.0255316046029,13.00748377897843,1.3926120410537202,1
25.657253423612165,331.81347210986803,458.39413351945115,2.7787644915410157,31.56876630241255,0
134.55387402748048,833.0064465774462,271.1841449506086,22.45153049028694,21.319917840081125,1
76.5840765937388,786.0822367298841,87.39786318932052,27.43645991545677,27.407260136401103,1
111.5427244096465,810.2637557573671,350.9905679027132,13.020629181262764,8.732359294816478,1
183.36196530669673,847.1993024555394,398.69806171474465,7.761349264663229,14.796601471830806,1
64.87260124679749,395.64238707071803,165.21322176308806,13.032099570198293,33.191223742636254,1
93.86892614641336,517.9331103964623,430.017835929389,21.70343453550003,48.26513618151999,0
155.99920493774877,717.0311616372502,454.01019483522555,0.27162484741112936,2.52083868011046,1
61.18366978849204,682.8113399295858,145.6831988151264,17.683619684540915,44.519216042763304,0
33.85638376918274,384.64274848692025,491.92552163045883,18.398750546621372,28.844060065560424,0
72.15526152447825,748.7082187448398,78.94864874389162,19.130647406878065,28.195978337781185,0
49.0198317057208,423.4423145101634,108.98767751722008,7.260662399426316,25.013926760388017,0
187.34557742166317,423.0996881524427,100.2701712266328,21.421581701343804,3.4697042952091692,0
165.46166832159506,595.3359325913775,448.0549579038565,2.741744589953292,4.493842586808033,0
134.01267617187622,626.1169641629367,330.60335063923134,5.978110094004024,30.045600282954304,1
176.86290623378918,619.0474143107962,84.5310987789137,26.324101399634458,17.047928571777916,1
164.66097384184062,350.31776056876515,225.758475000491,22.161694521796992,45.86340332888403,0
53.58261059948645,782.6034744467092,311.496032284203,0.41236662034035754,20.329526867973613,0
180.660619728196,446.08002342378836,50.89740164479781,7.451287811094006,7.1640729351320545,0
117.08160354481713,371.23320670554233,442.384020519596,6.432194489794937,35.7359416751018,0
165.33922792953126,788.8114439279375,403.7657323663522,8.124189841109178,14.667671072050492,1
181.29643398622878,825.6083240263644,257.55131905255274,7.426793108396592,26.27351536779466,0
77.2406254949355,774.1701894959979,483.8920414769935,1.8757888722853722,34.8916392752585,1
39.80934641498182,745.2338410986829,214.70287984479884,13.76821549790461,45.01320556010352,0
61.0283292575495,660.3830893514619,492.21405632788395,21.982004243584953,39.6095597400838,0
96.87940195272614,602.9715538350266,337.2807994137773,18.201951741523093,33.818053393636205,0
167.24265786604877,347.8427179512756,320.9889238944313,20.186150057942392,33.98165911975718,0
174.93150498614182,524.6492671888843,91.31789869493466,2.434475356087175,47.296232201604326,1
21.251383495614327,504.9786843567727,442.14460156927555,28.544721305303618,14.791204874826802,1
111.93451446396183,442.8645810681794,219.46994708110142,25.154755015290746,0.05560470980937038,0
95.13398056678022,697.8810625287217,89.49436883341488,24.15270955486988,13.597727969909934,1
59.97940588473144,572.731654293324,16.17768478812193,24.689514151253025,10.8945689813372,0
41.57576612006291,344.5754187492064,284.2802849828075,27.98131524398284,33.09172925569991,1
80.77073085265303,421.10076107239627,268.4258148401114,16.327618983410932,31.68557998827645,1
189.72374670425344,675.7923200127777,362.4832749608877,6.008460536028776,29.67306913523619,0
78.17652776373595,341.8719727196651,446.22644597872306,18.503508235576234,0.812172160472685,0
113.38231191380589,768.1638027268227,48.909226475084466,22.28644481003817,36.438902722532376,0
146.54341260113202,572.3305898576859,368.43328026677756,22.13752180062076,16.176520624274577,1
85.45332842827291,564.3226175296563,101.83185260781529,15.643470725006402,33.25279945033156,0
194.92077488977293,625.8242815627347,430.50675604701036,2.0537615800073414,27.828921425107666,0
193.24051308958002,753.574531258832,411.3411217922115,11.133388152903835,17.13654627139536,0
65.32081324856554,491.2950643462062,274.9889399429168,27.62299825390072,6.7288133552053875,1
109.50473106062938,672.908883907485,358.0189713254226,17.53346729272278,4.720944883024048,0
74.15809576701854,611.1525801976851,164.0315554600367,16.149958297671404,41.57591665561118,0
71.27128898794416,446.86554859318176,240.87227047707918,8.065605431465805,45.9198771040779,0
26.639650523815902,783.246492495337,412.6020798781311,11.053467597497367,32.48940233821498,0
129.72158011638143,738.5843118838104,235.03994661487482,26.86038267459508,5.171705743024169,0
110.48222418119506,662.148509062134,185.32115000946646,19.99389142580507,20.101360844412035,0
29.266175224998083,767.819951001833,252.16409915264694,23.621610802569986,36.446960005257864,0
70.15636356259006,777.0118105278914,415.842133694237,13.630362692029653,38.9910442005034,1
183.48785947399767,689.5996371932691,174.25194321172765,18.907416583684736,5.91093111455443,1
63.121140320055034,760.3573306000196,95.14318063651446,7.451508262296226,0.0015359422691207936,1
46.08107697642016,683.609303918106,358.8868699620826,21.163824908504587,35.60685229403025,0
108.10149684996134,674.0774244681652,414.7293242269601,12.82804001110012,17.829808799310282,0
197.41708173990813,640.2362580183514,59.31236447653133,13.276365444442368,12.724066580913012,0
63.56994887207007,713.9941517567026,127.53831525041292,19.47966973730645,0.644873489476272,1
140.98439853305814,387.23280791119055,79.56627498288701,28.0884186440678,27.014970338074985,1
157.09153075916916,784.4789175594107,180.49129167526164,1.9201903982586277,42.557536771299084,0
62.77475791863194,779.5139402598776,230.6719796636522,24.742297120410228,47.881582313629394,0
151.07894275013473,316.08600566900753,376.92490511202016,8.771493312365793,28.287247530664462,1
86.20096388946558,754.1992128106194,329.0623165920203,13.317583635191335,25.72306638699471,0
133.8150495068443,370.87842711039485,314.2549980644313,0.6573998632502687,4.252819274462055,1
134.03534793696105,484.31536984252807,182.66372383873065,9.031382335029392,27.443640077129988,1
116.43944313345652,708.9295409603842,422.30930101153234,15.078937278903915,18.99895394826973,1
36.2521586097935,388.4179428265695,240.93071202510063,1.6852823204231704,30.356764044178846,1
170.35444920606284,749.8818632654842,489.7614196274257,14.732871881494955,19.436317393827334,0
77.74041169491245,757.673797876758,320.7296477649111,27.81331886575282,12.014956172518337,1
53.573331871973764,579.1072535684599,71.86972336660634,3.1617965432341566,4.748263761418825,1
27.339525479857507,303.5122294442585,341.32700541696266,22.93322184226513,15.745922229444787,1
126.36072977388352,457.870973246202,169.3009675615325,12.290131601279779,4.832241714387614,0
141.96158513161083,639.3098051066581,346.30032637618774,19.65521143573014,8.844847541199197,1
22.985809207014107,839.6523979150829,44.12416259957881,7.807097939556881,49.366807928977295,0
112.17675049387057,647.4974398591676,95.6919042162201,4.784767876240749,22.20517784533093,1
60.769239535628834,442.8919695852879,429.3112568638353,4.813878428136793,26.593588325250828,1
136.13110227370098,648.7031367047862,121.3179829415223,2.1147583692943392,43.680926436860766,0
51.38595722089846,596.9919588437206,420.1501513690406,5.569401147037291,49.77844502453439,0
144.36879285844387,728.914967333129,146.8452833426611,19.92658154966905,29.135722467234075,0
89.61236233409673,358.8393513548271,325.0121359287667,26.45071835530524,40.623691052208585,1
188.61139797261222,718.5653463761155,350.1337810198172,24.423770567734856,16.347051216833762,1
44.75376994627879,597.6966182718606,261.20082904107596,20.55402929623452,15.287197872364555,0
81.39194318904653,829.645602122447,159.60223158139834,3.31295590233308,20.13518604972801,1
40.42523382330603,488.02969132127737,114.1957444218371,8.675623388878495,33.625363133682455,0
186.4448512901413,647.9420412236715,26.262783735588847,9.29420625967407,34.10958446275494,1
177.9210836085766,812.6154580305096,158.93373660795467,7.498708391928637,15.76197173247254,0
66.42949298872801,356.3803503948736,330.0497673603287,15.450169791291694,6.660496206831434,0
138.79712828615223,815.4756679800481,469.7693610397565,16.066614446390176,31.619812823275428,0
167.09999603621884,678.3371472654474,436.8901963088955,10.706579255133306,6.416293109438226,0
119.93614608790323,337.31038250784457,385.3717405022983,10.61367476209308,28.924625411466504,0
115.33710410408116,465.52996182074895,396.33919819411636,24.85666793718244,34.67110640281545,0
63.5334123620813,689.4946487549048,335.8426027032377,23.678785449590567,35.03057481972258,1
36.758498205061855,337.04283080782443,137.54056020734146,9.233874950422368,37.673605532979835,0
181.49883643159882,620.1937530969503,454.52556504585664,27.41365331619778,43.642971078283225,0
182.0752502893995,490.2356813241262,338.6588328338587,28.584450510075182,24.997949598239423,0
133.95826230918823,641.5035347721124,284.6159091804156,9.802276260901225,36.51245947647856,0
81.02536238876613,325.15811859688205,64.38483991460572,10.632748463791646,30.958636768291836,1
82.85772343027895,779.345243383807,229.05721646514846,15.169024602658766,9.331996989884129,0
150.6720221966431,835.4189330475683,235.5755528889439,28.233624376010205,1.2844822434704084,0
181.47984679146387,832.8828204071303,433.6361686661083,26.289582994269345,14.227069283846689,1
179.67555636772113,712.3085074586086,277.85762789201635,3.077038877507694,22.15168531688097,1
160.3775982543723,371.5474320718476,196.39626899550072,11.781922298142486,30.855297221432814,1
135.56569630777182,717.0447577609624,488.6321609702231,16.601135692493155,42.497966525160265,1
35.14519369910879,313.5228040523408,64.25309072989468,15.093974176546201,9.812285835308282,0
49.09316853703048,312.1679533409485,217.04872987285287,5.81589203810678,6.277489494923855,0
181.73975393487427,477.9856205322477,30.592090833988593,25.76450313504464,48.173997373716375,0
129.15723073872618,568.7537547225661,372.5530191757959,20.30822348990512,5.402227968820355,0
21.655469290993338,723.7240797942862,459.8575105775838,25.137251245554108,23.92455350535946,1
38.264877715885774,675.8124571335779,147.21829147973983,25.762928380484166,29.278186439665095,0
139.43031843945005,545.2464885072116,430.5874216315692,22.450675609972194,27.068721045371912,1
20.911085092319365,450.4946664549162,153.18693292632992,13.17631803749152,4.3016078516471605,0
48.945449255149754,848.4184750867412,456.27737920551846,18.316402650462738,2.8513457001809686,1
118.7720820859855,534.3997162297851,379.4413327624241,4.810962183592294,5.274171373051784,0
144.54113558468478,548.2628633813215,404.40432065230493,20.20936252424723,29.279384193630626,1
137.3530267104681,389.99310165541806,18.823212244222702,5.377597672178423,27.217244381716053,1
60.36847570290076,737.1452518124611,481.7770749662727,20.818487715304705,11.687039601837213,0
148.19225984255647,681.5252241798187,366.0687861144584,6.88794482261906,31.888707092279578,1
62.704835749424014,421.4232870338182,159.32803673920532,3.526539004506599,41.00337510278247,0
78.57194566866819,345.3095750887135,416.403385780835,4.958534704288723,2.078947992329688,0
154.36845292124434,674.2746161410922,147.94538722331566,0.05976405657210804,24.90649717740212,0
136.93392182849863,659.9811678546243,437.6493813874027,21.56218853560591,34.465520605134515,1
172.86021388895202,450.2927398490151,65.16439130184914,21.97203147175137,12.615596353484355,1
138.37032061406182,822.9749592377257,354.8061289557899,15.448000497397784,15.388545264657456,1
122.29554860038489,383.0818404794951,274.94225355600605,4.840884031661511,30.68189514946919,0
36.86145820905665,537.784140573431,57.301890395766,2.5066301253206924,44.89676467218685,1
86.18884455069804,818.9887560921794,128.5279758468311,0.5738689931186103,40.49622101514497,1
67.73642618271057,530.8500243093672,16.077977775884246,4.972445308956621,29.156510954979176,0
63.91813580823504,651.1892712152471,239.69630307760787,26.725666049494404,36.51108588786246,1
195.14189985544022,518.6769188795369,157.61997777240018,7.246105251050453,18.241123510389933,0
90.75759044001687,450.8183612917685,303.1951673059018,10.62813981651647,32.04827640493789,0
180.5683799318804,841.1877063779056,155.64652577722242,3.1603645344399958,23.30907955637785,1
133.60495267950733,525.1337034732737,156.9603646384225,6.670839142445109,9.496806822878046,0
163.06603463749673,791.7545620235239,374.16466737848566,15.576737123406154,35.08691369386286,0
110.47467675893458,426.4750332400974,33.58998962939319,18.232580492869577,27.823231867441102,0
123.84269923274464,417.2075872137958,452.4185476440737,7.360569424986332,17.93107909767957,0
108.6531848873955,317.1237455864813,427.6092984516789,1.7319647767535162,45.566959503931535,0
55.14373780364801,658.4167539567368,337.2242947809392,11.73098607382196,1.0467058913366634,0
150.04138074707095,502.6894890480686,300.6785693526183,7.0261011277900245,15.7886575624748,1
70.53902523935405,775.3970374118004,447.2282240884296,6.586617696894058,2.844069888882328,0
24.37687395766169,560.2654486803565,100.81178796907008,28.795884081403656,38.32636581108136,0
136.18501326329022,832.5063853530969,48.694889473506024,18.489014577771723,35.10537270568963,1
51.879922293268805,402.0390336367166,127.35998325567367,16.706353295162877,16.567610936815854,0
189.28254518352458,777.742742375586,399.3433565630932,12.473253105699659,33.78314511035365,0
191.70714386046572,727.128269035458,26.988430695976827,12.868330002904328,19.796861309797492,1
184.67559023968073,724.0070145542286,295.5753491909099,16.227150115142425,37.812689571121716,1
86.62856604598,764.6307754642883,497.76438293374184,20.892894211083217,22.709183136835303,0
22.782190975196137,718.5631950186494,429.2910859803943,21.064382885454883,20.61398639158328,0
187.09734126579056,644.4211768972784,265.5083876313588,5.1508172311634866,46.73649577441505,0
97.07314669711658,372.18468272531317,41.18404555045475,15.003382562298809,12.543954994535012,0
193.9978674278605,317.8893987201885,417.3730220489978,12.35874285102306,6.022366999828272,0
193.4515958760655,806.4663162986278,303.4994690068332,26.115808988081525,29.22715566297291,1
173.5417019841248,639.1576729864059,66.31716855918775,18.942567636551292,48.466090614208944,1
73.00080057252542,738.0955100368969,55.990069563444536,15.975121992479455,18.891960686359333,1
89.31759114834655,564.8372933319025,455.71714152393025,3.461839265367521,3.101838181439076,0
173.20460087303425,364.51950392931695,337.90812883965845,18.169136679702344,16.96526336547837,0
77.04596092812997,368.85218571140274,416.3505316652102,3.5161171704070027,25.296582715977923,1
50.50869440349665,677.0609079759342,440.699661138311,10.116197266972563,8.096150331610685,0
120.22422724250303,536.6682421947045,290.1684525036779,4.285258944429956,32.9051109028246,0
188.50785934894057,410.2885996851852,263.54871235997024,20.762209410731067,49.88746945051003,1
145.28536340149515,570.3770007077903,220.9094310572852,6.187563415084578,22.58697379907219,0
122.6110106160857,335.3149153913238,165.30382801764844,11.755781195640779,17.736427836510632,0
37.49176887873834,620.0842710529193,222.95202082076878,26.87024332856336,20.035208341723333,0
130.70130080585056,447.94637243930373,389.20103130777665,6.129491501969109,5.757308919760057,1
198.20969301876738,738.6575053504534,304.94248119741445,15.234151918763374,44.16368007131119,0
45.21512274257432,470.69907740796555,447.33641207787457,12.57814983498066,20.7412827760676,0
113.29933742547261,550.3710819949906,227.25620704580197,0.543721231371892,19.363720571242066,1
177.92715294703197,306.39129694945535,307.47389357218947,23.782743407184384,32.984513646523716,0
153.3383511957568,339.8457882870074,319.34070101507444,2.0713771894379915,22.101671046556177,0
145.46283337914824,515.8714560236766,299.9316095300995,14.227650629308608,32.4116734403923,1
146.44713511767966,563.966359094418,354.290548811903,16.8203488481685,3.0723145065393753,1
84.70840721955594,630.0113014656171,126.34239950365507,18.852793698437612,40.68616718611137,0
72.8465319676088,460.41441829011677,261.0582509974374,20.658948879236267,47.02519764397013,0
165.68500798613246,682.2400373695984,61.07015337609036,7.598171505681453,32.4382693079693,1
165.82041104225254,773.0673184540625,198.41055054595816,0.2993632997534812,47.72829644294054,1
176.07301734441867,728.9180438913424,248.95686362441955,21.70330987064736,7.5716157184981645,1
184.38329946016484,321.79035394159644,329.5898871772815,16.069697980427357,23.870809474017683,0
112.04163179496881,564.2788209918059,475.76021576723974,25.083531096217463,30.090336697272363,0
110.27293304369593,357.71159812999616,304.31902260869435,24.641650887020827,29.086832371059334,1
163.69313221401953,433.1247587243901,374.3610189265143,25.299785033636496,20.07308895445216,1
136.99350753999772,842.6644262969305,258.0703691526494,14.552839799386204,16.90422046831307,1
146.35403790638662,378.37254859583226,320.7109753744023,10.00885187510597,6.34120112752094,0
163.2426804984982,574.3884843982459,44.75678590554898,23.7467460777411,19.58712252811391,1
180.20096152716192,639.9856538749655,134.65187461250503,13.538823390877647,8.133040755274257,0
80.83912823327645,686.3557337992572,187.30801567051796,5.503265892103036,36.71828382461092,0
87.60493147518993,607.8067759178027,241.52174395319165,25.64922058684423,10.441546774729499,1
36.91674917135642,305.373966080551,32.367885296168026,26.476796303170417,2.9282652642266926,0
124.09042537931131,479.5537195341956,78.61180780112566,13.989292684205104,27.618306890861717,0
26.469609283413575,584.7414038615913,145.63901081773983,2.270991819293624,29.76148663597008,0
103.80764326384283,348.32657452965833,486.0510185415148,11.634782697507937,43.59565306402528,0
117.67603424736379,492.8448121650494,172.36003348049488,24.1061297838781,28.849080620884095,1
71.5774253830912,318.2617098352516,246.20011847492043,27.05322085638686,17.274042686172287,1
126.34998690242193,343.2181734352614,106.08787924181254,6.104182274927875,40.150594076316025,0
25.490044989028895,518.3078019108779,309.28223482712644,2.0092083607581457,27.013944659371052,0
26.722673974858594,372.9936647236832,147.5347756028274,26.32051359398516,3.964014231559587,1
168.06810091873848,612.147466543857,111.42636343482913,11.68214816936626,28.292528015662334,1
84.83431545402732,679.2057330254961,263.12058793852975,16.252828928026897,45.40092727108312,1
42.870892277339266,740.3226845099955,12.697841588606202,29.04197436152277,19.815631274911027,0
114.00378680986479,410.08263433464555,13.75537599812041,1.9969418374266856,14.816290094990004,1
158.59883955774995,392.11542024248837,117.34371645991031,19.449540223562867,7.173472850901002,1
58.84778494943177,357.51231218392013,27.99346762540236,2.2231626772460125,7.572276096767866,0
132.12028564742005,650.0366372490003,62.93261952403878,11.26406785399501,21.638574217090945,1
35.36254369887824,688.5616495677957,176.04171817598828,24.114436355803402,29.783991208076475,1
29.302709810349384,317.3723796541031,403.2669829941083,13.004166982669032,4.0307702584800875,0
115.64383368226665,814.9167354340294,290.30383525095743,29.915470617088513,46.978429451258286,1
117.31432188981917,328.5842060083098,261.20718571864404,16.771778548398064,37.75668087225979,0
134.7373822696772,597.7129844155888,153.8095233719796,9.634864579078604,29.331195914183134,0
150.6964400700791,689.983285698004,466.55932252208004,6.603339777142594,41.42193354694954,0
195.65337430325624,779.0330180603471,204.53737020622393,10.515616028584855,4.009337840605665,1
112.93406269421516,692.7478126728353,52.67545572992803,11.175998212786524,23.84194388665622,1
78.13216512942427,740.9504456883856,312.3625928977226,2.0614103317188293,31.50465634308317,0
163.13351505836667,486.6976058985433,65.78081280353469,11.087225982803195,41.43264530591446,0
68.74980522717337,748.1538125605817,179.15933997282912,13.927155592176748,39.17347800246338,0
99.01485572701449,344.06316551157136,258.63184997172635,21.68213256716414,13.853462485669981,1
34.12214864160787,792.1491608332901,438.36903709573613,19.70188454164824,47.04400847796021,0
24.563133814782354,601.175806884555,251.83782436665814,21.262969656874628,6.217292071543517,0
193.27671464202652,749.5137734793716,354.1067953555155,0.25091045630571296,43.75668093105761,0
170.47642169219705,548.7750564850651,496.4802511095445,6.530021987416081,48.547012480230926,0
145.27535709686563,653.9677323580887,74.42966875001099,19.850528651995695,8.857676161131279,1
93.61152999456858,589.5214635148623,144.61844750456456,14.519681045392414,36.10330321018927,1
51.192977612752244,702.3742369654326,203.34227704284675,0.15940427005037838,2.014275938899923,0
48.15866768079549,344.8964901168243,216.69580748402737,24.13483927295467,20.271141256957748,1
65.04372166962716,333.19364619481007,211.40032688011743,23.184287198710123,25.8141649598837,0
118.86079964710169,435.90677870558056,454.72939125271193,16.45257488980688,29.032261295481703,1
148.62726608601122,387.7495740622536,359.87599578875967,1.9938997732881636,46.79686241242798,0
138.83552780919163,779.480961625711,307.87355490444486,22.99545148597754,33.61253436470973,1
70.38810145026972,420.5676930469244,161.59263175276322,17.51140763194092,24.06389756096185,0
191.87575051937495,836.7258907005222,413.6572882684344,23.458799314738776,40.48375181329447,1
152.82144500523833,485.2926854741088,477.97965062764456,22.55240977187521,47.526641047720446,0
119.78372945205213,400.1648536287846,412.387158449611,24.090062158735115,1.1033074341145421,1
130.10973432218339,734.3341789283636,10.766901543821723,15.540241992138744,49.126063612801936,1
95.52801123700219,662.2892765254819,321.8366713898694,4.20973554580545,4.3066069531840165,1
64.59157811020835,574.0076440492264,35.056336906629355,20.13472420139066,40.71933896343807,0
84.07508215722709,605.4499530156972,136.2275379635237,18.614213551559118,14.016737627570624,1
